Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Morbidi e Pelosi pet shop di Alessia Pia Martella,Negozio di animali,http://www.morbidiepelosi.it/,370 146 8430,"Via Tenente Nino Antelmi, 58",Ostuni,,morbidiepelosi@gmail.com,http,Basekit,No,Aruba S.p.A.,60,68,100.00,Sì,No
Zoomarket - Toelettatura e prodotti per animali,Negozio per animali,,080 898 7532,"Via la Botte, 10",Corato,,,,,,,,,,,
fauna market pet shop srl,Negozio di animali,,334 235 0449,"Strada Comunale 146, Contrada Calascione, 30",Locorotondo,,,,,,,,,,,
Farmacia Costa,Farmacia,,0881 964079,"Via Roma, 4",Orsara di Puglia,,,,,,,,,,,
ZooPlanet Taranto,Negozio per animali,https://zooplanet.it/punti-vendita/,099 593 3363,"Viale Virgilio, 144",Taranto,,info@zooplanet.it,https,WordPress,No,OVH SAS,24,55,85.00,Sì,No
Caty Shop,Negozio di alimentari,,0881 555550,"Via Isonzo, 1",Pietramontecorvino,,,,,,,,,,,
Carrefour Express,Negozio di alimentari,,0884 962105,"Corso Camillo Benso Conte di Cavour, 10",Peschici,,,,,,,,,,,
Mo.ve.s.r.l.,Alimentari,,0884 962865,Contrada Arenazzo,Peschici,,,,,,,,,,,
Mascotte Pet Shop,Negozio per animali,,392 338 5580,"Via Piana La Fara, 6",Piazzano,,,,,,,,,,,
Bar La Terrazza,Bar caffè,,0884 962528,"Corso Garibaldi, 10",Peschici,,,,,,,,,,,
Farmacia Dr. Luigi Labombarda,Farmacia,,0884 964030,"Via Mulino a Vento, 7",Peschici,,,,,,,,,,,
Musa Lucia,Alimentari,,0882 532212,"Via Thaon de Revel, 13",Poggio Imperiale,,,,,,,,,,,
Argos Animali da Compagnia,Negozio di animali,,080 967 2930,"Via Luigi Cadorna, 54",Gravina in Puglia,,,,,,,,,,,
Supermercato Pretty,Negozio di alimentari,,377 469 3537,"Località Defensola, 64",Vieste,,,,,,,,,,,
Farmacia Giuliani Dr. Giovanni,Farmacia,,0882 994025,"Corso Vittorio Veneto, 34",Poggio Imperiale,,,,,,,,,,,
PETFARM,Negozio per animali,,0831 815465,"Via Quinto Ennio, 46/48",Francavilla Fontana,,,,,,,,,,,
Villaggio Club degli Ulivi Vieste,Parco vacanze,http://www.villaggioclubdegliulivi.com/,0884 707639,Litoranea Vieste - Peschici km 6,Vieste,,info@villaggioclubdegliulivi.com,http,WordPress,Sì,Aruba S.p.A. Network,60,71,92.00,Sì,No
La Puteché Da Lucian,Negozio di alimentari,,333 130 3334,"Piazza S. Rocco, 9",Rignano Garganico,,,,,,,,,,,
Despar di De Santis Arcangela,Negozio di alimentari,,333 725 5769,"Via Alessandro Manzoni, 10",Rignano Garganico,,,,,,,,,,,
Zooexpert Pet Store,Negozio per animali,http://www.zooexpert.it/,080 348 3472,"Via Federico II di Svevia, 2297/2299",Gioia del Colle,,info@zooexpert.it,http,WordPress,No,Microsoft Corporation,0,0,92.00,Sì,No
Scodinzolando,Negozio per animali,,388 142 1794,"Corso Umberto I° di Savoia, 15",Lesina,,,,,,,,,,,
Erboristeria,Erboristeria,,340 618 4390,"Corso Madonna della Libera, 20",Rodi Garganico,,,,,,,,,,,
Supermercato Conad,Alimentari,https://www.conad.it/ricerca-negozi/negozio.006935.html,0882 457817,Via Pasquale Turbacci,San Giovanni Rotondo,,,https,Hugo,Sì,"Fastly, Inc.",54,76,92.00,Sì,No
market fellini,Alimentari,,348 554 2095,Via Scalo Marittimo,Rodi Garganico,,,,,,,,,,,
Market Pane e Salame,Alimentari,,327 389 1614,"Via Dante Alighieri, 12",Rodi Garganico,,,,,,,,,,,
Farmacia Bevere - via Carmine Grossi,Farmacia,,0884 965037,"Via Carmine Grossi, 6",Rodi Garganico,,,,,,,,,,,
Tigotà,Negozio di prodotti di bellezza e per il benessere,https://www.tigota.it/negozi/026062?utm_source=gmb,0882 452893,"Via Pasquale Turbacci, 1",San Giovanni Rotondo,,,https,Angular,Sì,"Cloudflare, Inc.",32,41,100.00,Sì,No
La Tana dei Pelosi,Negozio per animali,,345 688 2077,"Via S. Tommaso, 44",San Nicandro Garganico,,,,,,,,,,,
Supermercato Gran Risparmio,Alimentari,,338 596 1919,"Via Ippocampi, 84",Lido del Sole,,,,,,,,,,,
Armeria & Pet Shop di Paola Altieri,Negozio di fuochi d'artificio,,331 443 5230,"Largo Trappeti, 13",Rionero In Vulture,,,,,,,,,,,
Di Croce Angela Animal Garden,Negozio di animali,,0972 500117,"Via Venezia, 05",Melfi,,,,,,,,,,,
Veteragri di Borea Michele Ivan,Fornitore di trattori e macchine agricole,,0827 34495,"Via Canio Zabatta, 20",Calitri,,,,,,,,,,,
Farmacia San Pio,Farmacia,,0885 654061,Piazza Maria Teresa di Lascia,Rocchetta Sant'Antonio,,,,,,,,,,,
Pet Market 2.0,Negozio per animali,,377 251 5396,"Via Amerigo Vespucci, 14",Roccalumera,,,,,,,,,,,
Animal Garden,Negozio di animali,,0972 209751,"Via Potenza, 17",Rionero in Vulture,,,,,,,,,,,
Amici Animali,Negozio di animali,,0523 612657,"Via Giuseppe Manfredi, 37",Piacenza,,,,,,,,,,,
Supermercati 3L,Negozio di alimentari,,351 616 5801,Via Alfredo Petrucci,Rodi Garganico,,,,,,,,,,,
Benessere Animali,Negozio di animali,,347 181 4513,"Viale Europa, 78",Palazzo San Gervasio,,,,,,,,,,,
Woof dog parking,Pensione per animali domestici,https://www.woofpetcare.it/,393 566 0822,Str. Vicinale Lamaviola,Acquaviva delle Fonti,,info@woofpetcare.it,https,WordPress,No,Aruba S.p.A.,88,99,75.00,Sì,No
Legno Garden,Vivaio,https://www.legnogarden.eu/,333 404 0499,"Via Enrico Mattei, SNC",Zona Artigianale,,legnogarden@tiscali.it,https,Hugo,No,"Squarespace, Inc.",39,70,92.00,Sì,No
Despar La Madonnina Di Corbo Gaetano,Alimentari,,347 540 8982,"Corso Principe Umberto, 2",Rocchetta Sant'Antonio,,,,,,,,,,,
Farmacia Bevere - Corso Madonna della Libera,Farmacia,,0884 965038,"Corso Madonna della Libera, 86",Rodi Garganico,,,,,,,,,,,
Ciavarella Michele,Casalinghi,,0882 832195,"Via 20 Settembre, 1",San Marco in Lamis,,,,,,,,,,,
Il nostro mondo di Fortunato Ciarli,Negozio per animali,,348 799 0295,"Via Amalfi, 18",Cellino San Marco,,,,,,,,,,,
Indipedente - San Marco la Catola,Benzinaio,,368 352 7260,Via Aldo Moro,San Marco La Catola,,,,,,,,,,,
Farmacia Migliorelli,Farmacia,,368 739 7860,"Corso Giacomo Matteotti, 140",San Marco in Lamis,,,,,,,,,,,
Ottica Stilla,Ottico,http://www.otticastilla.it/,0882 834216,"Corso Giacomo Matteotti, 175",San Marco in Lamis,,,http,Joomla,Sì,Interoute Telecommunications (UK) Ltd,61,84,92.00,Sì,No
Farmacia Dr. Ciro Nardella,Farmacia,,0882 816792,"Corso Giacomo Matteotti, 77",San Marco in Lamis,,,,,,,,,,,
Colorificio Pettograsso,Negozio di articoli per la pittura,https://www.pettograsso.it/,0882 833134,"Via della Vittoria, 73",San Marco in Lamis,,colorificiopettograsso@virgilio.it,https,WordPress,No,Server Plan S.r.l.,56,62,92.00,Sì,No
ApuliaStore,Legna da ardere e pellet,http://www.apuliastore.eu/,327 367 5467,SS 272 km 14,San Marco in Lamis,,damiano@dvconnection.it,http,WordPress,Sì,Register.IT S.p.A,55,79,100.00,Sì,No
Coop,Alimentari,,0882 553041,"Largo S. Paolo, 11",San Paolo di Civitate,,,,,,,,,,,
Salumeria Nardella Celeste,Alimentari,,393 396 3986,"Via Carlo Rosselli, 5c",San Marco in Lamis,,,,,,,,,,,
Granato Agata,Alimentari,,0881 984330,"Corso Carmelo Barbato, 40",Sant'Agata di Puglia,,,,,,,,,,,
Farmacia Del Vento,Farmacia,,0881 984142,"Piazza XX Settembre, 20",Sant'Agata di Puglia,,,,,,,,,,,
Farmacia Buccione Dr. Teresa Antonietta,Farmacia,,0881 556383,"Via Roma, 28",San Marco La Catola,,,,,,,,,,,
Exotic Store,Negozio di animali,,345 925 6977,"Via Alessandro Minuziano, 155",San Severo,,,,,,,,,,,
Oliver&Company Pet Shop,Negozio per animali,,349 754 1401,Piazza Effrem,Molfetta,,,,,,,,,,,
Carrillo Gerardo,Alimentari,,0881 985018,"Piazza XX Settembre, 16",Sant'Agata di Puglia,,,,,,,,,,,
Simpatiche canaglie,Negozio per animali,,080 335 5844,"Via Baccarini, 107",Molfetta,,,,,,,,,,,
Di Natale Mario Concezio,Alimentari,,0882 680001,"Corso Giuseppe Garibaldi, 120",Serracapriola,,,,,,,,,,,
Farmacia Bissanti s.n.c.,Farmacia,,0882 681076,"Corso Giuseppe Garibaldi, 56",Serracapriola,,,,,,,,,,,
SmilePet.it,Negozio per animali,https://smilepet.it/,346 681 0731,"Via Giaquinto, 21",Molfetta,,,https,Typo3,No,Aruba S.p.A. Network,52,80,82.00,Sì,No
Gli Amici di Ale,Negozio per animali,,380 378 4740,"Via Papa Luciani, 48",Molfetta,,,,,,,,,,,
Lully's grooming,Negozio di animali,,348 929 3276,"Via Papa Giovanni, Via Papa Montini, 38/40",Molfetta,,,,,,,,,,,
Joe Zampetti by Isola dei Tesori - Molfetta,Negozio per animali,https://joezampetti.it/punti-vendita-joe-zampetti-petstore/molfetta/,080 926 4443,"Via Giovinazzo, 16",Molfetta,,694012@megamark.it,https,WordPress,Sì,Host Europe GmbH,52,69,77.00,Sì,No
Animal Park Di D'Alete Laura,Negozio per animali,,347 097 0312,"50 Via Morrone, Larino, CB 86035",Larino,,,,,,,,,,,
Playreptile pet shop - Acquariologia e rettili,Negozio per animali,https://playreptile.com/,080 849 3005,"Strada Provinciale Molfetta Terlizzi, 58\A 60 62 64/64\A",Molfetta,,donate@opencart.com,https,Shopify,Sì,Server Plan S.r.l.,63,87,83.00,Sì,No
Cucciolandia Torremaggiore,Toelettatura di animali domestici,,0882 203587,"Via Gorizia, 23",Torremaggiore,,,,,,,,,,,
Natura Viva,Negozio di animali,https://www.prodacinternational.it/it/rivenditori/natura-viva-di-brunetti-antonia.html,342 799 0372,Via V. Emanuele,Molfetta,,antonia.brunetti@gmail.com,https,ASP.NET,No,Fiberwide S.p.a.,70,94,83.00,Sì,No
Parafarmacia Dott. Sacco Angelo,Negozio di prodotti di bellezza e per il benessere,,0884 993331,"Via del Risorgimento, 38",Vico del Gargano,,,,,,,,,,,
Supermercato D.N. di Nicola Dattoli,Alimentari,,0884 969231,"Via Papa Giovanni XXIII, 73",Vico del Gargano,,,,,,,,,,,
Alimentari Di Perna,Alimentari,,338 566 6254,"Via del Risorgimento, 31",Vico del Gargano,,,,,,,,,,,
Centro Spesa Supermercato | Vico del Gargano,Alimentari,,0884 994794,"Viale S. Pietro, 9",Vico del Gargano,,,,,,,,,,,
Parafarmacia Uria,Parafarmacia e drogheria,,0884 994487,"Via Papa Giovanni XXIII, 79",Vico del Gargano,,,,,,,,,,,
Farmacia Dr. D'Orsi Vico del Gargano,Farmacia,,0884 991030,"Corso Re Umberto, 45",Vico del Gargano,,,,,,,,,,,
De Palma Dr. Ernesta,Farmacia,,0884 994170,"Via Palmiro Togliatti, 16",Vico del Gargano,,,,,,,,,,,
Supermercato Proxi di PARISI ANTONIO & C. SNC,Negozio di alimentari,,339 440 3273,"Via F. Damiani, 11/13",Vico del Gargano,,,,,,,,,,,
El Diablo Blanco Pet’s House,Negozio per animali,http://eldiabloblanco.myshopify.com/,346 095 1767,"Lungomare Europa, 5 bis",Vieste,,,http,Shopify,No,"Cloudflare, Inc.",77,100,100.00,Sì,No
Farmacia Dottor Catalano Secondino Di Catalano Carmen & C. S.N.C.,Farmacia,http://www.farmaciacatalano.it/,0881 970116,"Piazza Papa Giovanni XXIII, 2",Troia,,,http,Angular,No,Aruba S.p.A. Network,55,34,85.00,Sì,No
Amici di Zampa Vieste,Negozio di animali,,345 845 6424,"Via Gioacchino Rossini, 8/10",Vieste,,,,,,,,,,,
Farmagricola Terra e Sole SRL,Servizio agricolo,https://www.farmagricolaterraesole.it/,331 397 4971,"Via Regina Margherita, 113",Stornara,,farmaterraesolesrl@libero.it,https,WordPress,Sì,Servereasy Srl,40,43,92.00,Sì,Sì
Il Cucciolo,Negozio per animali,,080 455 4774,"Via Francesco Lattanzio, 63",Capurso,,,,,,,,,,,
ACQUAVIVA ACQUARIO negozio per animali,Negozio per animali,,0833 597722,"Via Vittorio Veneto, 219",Tuglie,,,,,,,,,,,
Tato' Paride S.P.A.,Alimentari,,080 758518,"Via Per Adelfia, Acquaviva Delle Fonti, BA 70021, Via Monsignor Laera, 193",Acquaviva delle Fonti,,,,,,,,,,,
Allevamento Moreno,Negozio di animali,,380 479 6258,"Via Trinitapoli, 22",Foggia,,,,,,,,,,,
Nuovo Dog Life Di Nicola Cioffi,Negozio per animali,,080 468 5830,"Via S. Giorgio, 3/d",Triggiano,,,,,,,,,,,
Gli Amici di Margot,Toelettatura di animali domestici,,340 177 8951,"Via Mele, 125",Acquaviva delle Fonti,,,,,,,,,,,
Animal's Beauty di Destaso Vincenzo,Toelettatura di animali domestici,,342 896 1200,"Via Maselli Campagna, 198 B",Acquaviva delle Fonti,,,,,,,,,,,
Farmacia Garruto Dr. Francesco,Farmacia,,0881 550202,"via della Villanella, 2",Volturino,,,,,,,,,,,
Alimentari Di Conzo Giacomo,Negozio di alimentari,,327 733 7265,Via Margherita di Savoia,Zapponeta,,,,,,,,,,,
Farmacia Dr. Garofalo,Farmacia,,0884 529066,"Corso Manfredonia, 20",Zapponeta,,,,,,,,,,,
MYDOGSHOP&SPA,Toelettatura di animali domestici,,0825 679955,"P.zza Alfredo de Marsico, 6",Avellino,,,,,,,,,,,
ANIMAL GARDEN,Negozio di animali,,388 172 9339,"Via Pozzoloizzi, 15",Adelfia,,,,,,,,,,,
Carton Box S.r.l. Packaging pet l’ortofrutta,Negozio di materiali da imballaggio,,351 176 1996,"SP70, km.1/200",Adelfia,,,,,,,,,,,
Terramadre Soc. Coop.,Negozio di alimentari,http://www.terramadresoccoop.com/,339 486 8366,Via I Strada da denominarsi,Zapponeta,,,http,WordPress,No,"Automattic, Inc",56,89,100.00,Sì,No
Non Solo Verde di Zaccaria Giovanni,Negozio per animali,,333 809 4316,"Via Cesare Battisti, 155",Alberobello,,,,,,,,,,,
Animal's House,Negozio per animali,,080 431 5808,"Via Francesco Mauro, 27",Locorotondo,,,,,,,,,,,
PENNY.,Negozio di alimentari,https://www.penny.it/?utm_source=google&utm_medium=organic&utm_campaign=gmb-30617,800 901 290,"SS544, 22",Trinitapoli,,u002F@penny.italia,https,Nuxt.js,No,Google LLC,43,60,100.00,Sì,No
Esoticando,Negozio di animali,,380 907 0957,"Corso Regina Margherita, 50",Massafra,,,,,,,,,,,
Dalla Bao alla Zeta,Toelettatura di animali domestici,,080 459 1603,"Via Martiri Fascismo, 76",Adelfia,,,,,,,,,,,
Parafarmaciapet ®,Toelettatura di animali domestici,https://parafarmaciapet.com/it,080 883 1856,"Via Paolo Lembo, 3/A",Bari,,,https,PrestaShop,No,Hetzner Online GmbH,26,50,100.00,Sì,No
Magnolia S. R. L.,Alimentari,,080 432 4474,"Viale Luigi Einaudi, 2",Alberobello,,,,,,,,,,,
Farmacia veterinaia Tre Puglia S.R.L.,Farmacia veterinaria,,080 432 2887,"Via de Giosa, 21",Alberobello,,,,,,,,,,,
Pianeta Animale,Negozio di animali,,080 237 8287,"Via Monte Bianco, 24",Altamura,,,,,,,,,,,
Lillo e i Vagabondi,Negozio per animali,,080 524 3104,"Via Tina Laudati, 31",Altamura,,,,,,,,,,,
Ami
